,percent_known,mean
2100026,"[0.6, 0.2927027027027027, 0.2516279069767442, 0.3283333333333333, 0.16458333333333336, 0, 0.30563380281690145, 0.14095238095238094, 0.32287499999999997, 0.24390243902439024, 0.32353233830845773, 0.5, 0.26704918032786884, 0.3333333333333333, 0.25925925925925924, 0.2983018867924528, 0.3481081081081081, 0, 0.3333333333333333, 0, 0.25, 0.15375, 0.29719626168224295, 0.2679130434782609, 0.2917647058823529, 0, 0.2699999999999999, 0.2923316062176166, 0.12927536231884057, 0.23653465346534655, 0.2448514851485149, 0.3000757575757576, 0.5, 0.35714285714285715, 0.27340425531914897, 0.18635135135135134, 0.28858490566037737, 0.3334090909090909, 0, 0.28162499999999996, 0.3006779661016949, 0.2831506849315068, 0.22545454545454546, 0.12785714285714286, 0.36, 0.19089385474860335, 0.3037671232876713, 0.18864406779661017, 0, 0.2894802494802494, 0, 0.2615873015873016, 0.2803482587064677, 0.5, 0.2807142857142857, 0.2391304347826087, 0.22002849002849004, 0.28561264822134397, 0.3232432432432433, 0.2330612244897959, 0.19666666666666668, 0.3985714285714286, 0, 0, 0.26666666666666666, 0.4584615384615385, 0.24195121951219511, 0.22659863945578232, 0.26872727272727276, 0.2230612244897959, 0.23121951219512196, 0.42857142857142855, 0.2763571428571429, 0.5, 0.5, 0.21915254237288134, 0.23664670658682638, 0.06857142857142857, 0.286, 0.29934782608695654, 0.27555555555555555, 0.5555555555555556, 0.1420833333333333, 0.2727272727272727, 0.38999999999999996, 0]",0.2572544553157067
2100028,"[0.3333333333333333, 0.245, 0.3333333333333333, 0.25, 0.23394736842105265, 0, 0, 0.16186046511627908, 0.06857142857142857, 0.2090804597701149, 0.25288000000000005, 0.2577124183006536, 0.2664485981308411, 0.26976076555023926, 0.406046511627907, 0.27891304347826085, 0.5, 0.23432835820895523, 0.18181818181818182, 0.17391304347826086, 0.398, 0.2268141592920354, 0.20113636363636364, 0.2165217391304348, 0.28515151515151516, 0.2374698795180723, 0.375, 0.26159695817490497, 0.3065517241379311, 0.4678260869565218, 0.2688666666666667, 0.2727272727272727, 0.7142857142857143, 0.16, 0.21888888888888888, 0.29453125, 0.29117647058823537, 0.28120772946859907, 0.3333333333333333, 0.26602597402597394, 0.2423717948717949, 0, 0.28028571428571425, 0.5, 0.2869767441860465, 0.11764705882352941, 0.16666666666666666, 0.2402702702702703, 0.25, 0.3288888888888889, 0.325, 0.24324324324324326, 0.4, 0.3, 0.17647058823529413, 0.2465625, 0.3333333333333333, 0.3333333333333333, 0, 0, 0.3026086956521739, 0.25, 0.45454545454545453, 0.2412121212121212, 0.33452830188679245, 0.3333333333333333, 0.42857142857142855, 0.3333333333333333, 0.186]",0.26622089622889933
2100030,"[0.3333333333333333, 0.25, 0, 0, 0.2276923076923077, 0.435, 0.125, 0.3333333333333333, 0.3333333333333333, 0.49, 0.3333333333333333, 0.45346153846153847, 0.3333333333333333, 0.2443508771929824, 0.35856540084388183, 0.30438775510204086, 0.30258823529411766, 0.375, 0.27999999999999997, 0, 0.4, 0.3215100671140938, 0.5, 0, 0.3382320441988951, 0.22916666666666666, 0.29571428571428576, 0.24833333333333332, 0.3, 0.2790783410138249, 0.3052534562211982, 0.19333333333333336, 0.09090909090909091, 0.375, 0.08454545454545455, 0.125, 0.3877894736842106, 0.3410344827586207, 0.23757575757575758, 0.36625, 0.4444444444444444, 0.28174603174603174, 0.2879333333333333, 0.5, 0, 0.28038461538461534, 0.4147368421052631, 0.25938271604938273, 0, 0.22727272727272727, 0.21962962962962962, 0.3333333333333333, 0.3333333333333333, 0.2777245508982036, 0.32333333333333336, 0.5860000000000001, 0.272375, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.30776, 0.16666666666666666, 0.3765517241379311, 0.25493827160493826, 0.3076923076923077, 0.34545454545454546, 0, 0, 0.25, 0.18857142857142856, 0.4685714285714286, 0.43000000000000005, 0.324, 0.3362385321100918, 0.3333333333333333, 0.3333333333333333, 0.34346153846153843, 0.24458823529411763, 0.34573170731707326, 0.20331125827814572, 0.2669491525423729, 0.2685849056603774, 0.26666666666666666, 0.5, 0.15076923076923077, 0.3132142857142857, 0.2698275862068965, 0.3764102564102564, 0.09090909090909091, 0, 0.3333333333333333, 0, 0.3854545454545455, 0.2966666666666667, 0.21777777777777776, 0.25, 0.25, 0.6, 0.3232432432432433, 0.29279220779220777, 0.25, 0.6, 0.25, 0.4119718309859155, 0.31409638554216873, 0, 0.3333333333333333]",0.28484679067621044
2100032,"[0.16666666666666666, 0.3288888888888889, 0.326, 0.1184, 0.3333333333333333, 0.14285714285714285, 0.245, 0.3019230769230769, 0.125, 0.24, 0.4, 0.27574468085106385, 0.1111111111111111, 0.2665384615384615, 0.2857142857142857, 0.2695, 0.2, 0.38461538461538464, 0.18181818181818182, 0.2, 0.37444444444444447, 0.2807462686567164, 0.23294117647058823, 0.3403125, 0.2685454545454546, 0.3572727272727273, 0.198, 0.24770833333333334, 0.26931818181818185, 0.3333333333333333, 0.3333333333333333, 0.5, 0.2384, 0.2591304347826087, 0.29574999999999996, 0.2587012987012987, 0.2940740740740741, 0.2993939393939394, 0.21428571428571427, 0.46499999999999997, 0.2731034482758621, 0.23697674418604656, 0.13043478260869565, 0.4372222222222223, 0.2389795918367347, 0.05263157894736842, 0.27906976744186046, 0.2222222222222222, 0.27384615384615385, 0.26692307692307693, 0.32666666666666666, 0.162, 0.15578947368421053, 0.125, 0.2611764705882353, 0.31020833333333336, 0.493, 0.21777777777777776, 0.2278846153846154, 0.196, 0.21160714285714285, 0.30896551724137933, 0.25, 0.26229508196721313, 0.2222222222222222, 0.2222222222222222, 0.34307692307692306, 0.3165000000000001, 0.23523809523809525, 0.32283582089552243, 0.3415384615384615, 0.1111111111111111, 0.2731034482758621, 0.22653846153846155, 0.3968888888888889, 0.39481481481481484, 0.48666666666666664, 0.6, 0.32, 0.2727272727272727, 0.16666666666666666, 0.08727272727272727, 0.3230232558139535, 0.3177358490566038, 0.3244444444444444, 0.3057142857142857, 0.31314285714285717, 0.5, 0.5, 0.4388888888888889, 0.4228571428571429, 0.24666666666666667, 0.6, 0.33329113924050635, 0.2, 0.3095454545454545, 0.2727272727272727, 0.42857142857142855, 0.14285714285714285, 0.22, 0.4425, 0.1875, 0.3410526315789474, 0.29754385964912283, 0.248, 0.3415384615384615, 0.4, 0.2778125, 0, 0.32350000000000007, 0.14285714285714285, 0.13113636363636363, 0.22923076923076924, 0.2857142857142857, 0.5657142857142857, 0.2878048780487805, 0.2727272727272727, 0.15375, 0.2863157894736842, 0.42699999999999994, 0.373125, 0.3333333333333333, 0.2, 0.3469767441860465, 0.16666666666666666, 0.25528925619834714, 0.392, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3616666666666667, 0.3333333333333333, 0.585, 0.21833333333333335, 0.2283333333333334, 0.3333333333333333, 0.42142857142857143, 0.30254237288135594, 0.2426666666666667, 0.12947368421052632, 0.4816666666666667, 0.25, 0.25, 0.44, 0.3333333333333333, 0.35214285714285715, 0.4178571428571428, 0.2, 0.42357142857142854, 0.3076923076923077, 0.42105263157894735, 0.49333333333333335, 0.35700000000000004, 0, 0.28970588235294115, 0.32666666666666666, 0.1837037037037037, 0.6, 0.3333333333333333, 0.3956, 0.33037037037037037, 0.29333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5477777777777777, 0.5, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.27555555555555555, 0.33875, 0, 0.5, 0.3902898550724638, 0.39, 0.2857142857142857, 0.16, 0.2222222222222222, 0.5247058823529411, 0.4653333333333334, 0.428125, 0.431875, 0.3333333333333333, 0.3487096774193549, 0.33066666666666666, 0.1837037037037037, 0.25, 0.16666666666666666, 0, 0.25956521739130434, 0.35058823529411764, 0.2835, 0.3325, 0.2222222222222222, 0.3109090909090909, 0.34304347826086956, 0.32058823529411773, 0.30333333333333334, 0.24, 0.2, 0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.5, 0.26545454545454544, 0.36882352941176477, 0.25, 0.2819047619047619, 0.28900000000000003, 0.2857142857142857, 0.23076923076923078, 0.33, 0.2361904761904762, 0.5, 0.2304225352112676, 0.2507594936708861, 0.3075862068965517, 0, 0.3333333333333333, 0.3198648648648649, 0.3757142857142857, 0.4117647058823529, 0.22833333333333336, 0.22923076923076924, 0.34378378378378377, 0.3158666666666667, 0.21962962962962962, 0.19076923076923077, 0.25925925925925924, 0.19333333333333333, 0.5, 0.4, 0.3333333333333333, 0.31272727272727274, 0.2729787234042553, 0.4682352941176471, 0.2235483870967742, 0.28475, 0.3585106382978724, 0.16666666666666666, 0.35714285714285715, 0, 0, 0.3333333333333333, 0.3310144927536232, 0.3283333333333333, 0.44, 0.16666666666666666, 0.3426086956521739, 0.4, 0.4444444444444444, 0.28400000000000003, 0.4, 0.5, 0.3216666666666667]",0.2990567087017655
2100034,"[0.192, 0, 0.14285714285714285, 0.2465, 0.5873333333333333, 0.5555555555555556, 0.2478125, 0.34307692307692306, 0.21777777777777776, 0.22923076923076924, 0.2, 0.1111111111111111, 0.3492857142857143, 0.2459090909090909, 0.3333333333333333, 0.2, 0.3333333333333333, 0.20763157894736842, 0.21974025974025976, 0.16666666666666666, 0.20634146341463416, 0.16666666666666666, 0.5269230769230769, 0.36, 0.2356338028169014, 0.37, 0.27897435897435896, 0.1781818181818182, 0.2801666666666666, 0.1, 0.11764705882352941, 0.2857142857142857, 0.1794871794871795, 0.2857142857142857, 0.3663157894736842, 0.2695726495726496, 0.28125, 0.5, 0.3333333333333333, 0.6, 0.3592, 0.1111111111111111, 0.4, 0.18181818181818182, 0.2631578947368421, 0.17647058823529413, 0.1875, 0.31279999999999997, 0.396, 0.21086956521739128, 0.24242424242424243, 0.05555555555555555, 0.38024691358024687, 0.175, 0.31020833333333336, 0.2455769230769231, 0.14285714285714285, 0.29615384615384616, 0.26771428571428574, 0.30444444444444446, 0.2204761904761905, 0.08333333333333333, 0.1696551724137931, 0.27388888888888885, 0.375, 0.5, 0.3333333333333333, 0, 0.30434782608695654, 0.13857142857142857, 0.27426666666666666, 0.396, 0.2698039215686275, 0.40545454545454546, 0.2541428571428571, 0.2222222222222222, 0.2, 0.29633333333333334, 0.05263157894736842, 0.24, 0.2368, 0.16333333333333333, 0, 0.20842105263157895, 0.1895238095238095, 0.28079754601226997, 0.28285714285714286, 0.3333333333333333, 0.25, 0.5511111111111111, 0.21739130434782608, 0.36363636363636365, 0.33050000000000007, 0.315, 0.3609090909090909, 0.34123456790123463, 0.3333333333333333, 0.3276190476190476, 0.37793103448275867, 0.32, 0.3075, 0.29846153846153844, 0.26506666666666673, 0.2355084745762712, 0.33936708860759496, 0.23099999999999998, 0.30090909090909096, 0, 0.3816666666666667, 0, 0.3333333333333333, 0.25, 0.3295833333333334, 0.25925925925925924, 0.25956521739130434, 0.07692307692307693, 0.1111111111111111, 0.3097142857142858, 0.4509090909090909, 0.3590909090909091, 0.3046153846153846, 0.2527956989247312, 0.3642105263157895, 0.2421621621621622, 0, 0.2751807228915663, 0.2880000000000001, 0.3448648648648649, 0.24666666666666667, 0.1968, 0, 0.3333333333333333, 0.3333333333333333, 0.2222222222222222, 0.2731034482758621, 0.2952631578947369, 0.225, 0.21428571428571427, 0.34461538461538466, 0.23148936170212764, 0.24169811320754717, 0.296, 0.2963513513513513, 0.31935779816513765, 0.246, 0.2193827160493827, 0.196, 0.3333333333333333, 0.31125, 0.11818181818181818, 0.29807228915662654, 0.3535483870967742, 0.0958904109589041, 0.2222222222222222, 0.25, 0.2898666666666667, 0.22516129032258067, 0, 0.3333333333333333, 0.3333333333333333, 0.5, 0.23294117647058823, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.2, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 0.28238095238095234, 0.3194642857142857, 0.20339622641509436, 0.2611764705882353, 0.18769230769230769, 0.32867768595041325, 0.2911111111111111, 0.2222222222222222, 0.40846153846153843, 0.21052631578947367, 0.2276923076923077, 0.3568, 0.2335593220338983, 0.14285714285714285, 0.16, 0.1896153846153846, 0.16666666666666666, 0.141, 0.29294117647058826, 0, 0.4066666666666667, 0.16666666666666666, 0.2857142857142857, 0.3222077922077922, 0.2, 0.1916, 0.2995652173913043, 0.20588235294117646, 0.34729729729729736, 0.33037037037037037, 0.13785714285714287, 0.2880645161290322, 0.3545454545454545, 0, 0.23636363636363636, 0.13793103448275862, 0.34102040816326534, 0.1, 0.24666666666666667, 0.3362903225806452, 0.2184, 0.31688679245283025, 0.3509677419354839, 0.22579617834394905, 0.3333333333333333, 0.3018181818181818, 0.24875, 0, 0.34345454545454546, 0.264, 0.16827586206896553, 0.2630769230769231, 0.25, 0.3333333333333333, 0.26105263157894737, 0.2727272727272727, 0.343448275862069, 0.6666666666666666, 0.6, 0.1451851851851852, 0.13714285714285715, 0.18714285714285714, 0.3333333333333333, 0, 0.6, 0.3216666666666667]",0.26795141718280074
2100036,"[0.15307692307692308, 0.21301724137931036, 0.2249462365591398, 0.29095652173913045, 0.3045333333333334, 0.5, 0.2547191011235955, 0.22610738255033555, 0.28019607843137256, 0.2371830985915493, 0.14285714285714285, 0.4547058823529412, 0.26184466019417474, 0.307962962962963, 0.13790697674418603, 0.22738461538461538, 0.3333333333333333, 0.2240909090909091, 0.36666666666666664, 0.36, 0.35294117647058826, 0.6, 0.172, 0.2936, 0.17529411764705885, 0.19482758620689658, 0.2535211267605634, 0.2260689655172414, 0.4, 0.5, 0.35428571428571426, 0.25, 0.28539062500000006, 0.42857142857142855, 0.6666666666666666, 0.2926829268292683, 0.16666666666666666, 0.20383928571428572, 0.5, 0.2922222222222222, 0.4, 0.28504672897196265, 0.20528301886792452, 0.32875, 0.3]",0.30286994050600236
2100038,"[0.5, 0.3333333333333333, 0.215859375, 0.1111111111111111, 0.2, 0.19820512820512823, 0.5511111111111111, 0.05, 0.28119402985074626, 0.2187022900763359, 0.28800000000000003, 0.2782857142857143, 0.2562962962962963, 0.24801801801801804, 0.29469387755102044, 0.1942156862745098, 0.32695364238410596, 0.22344086021505377, 0.19642857142857142, 0.1895238095238095, 0.3313333333333333, 0.2605263157894737, 0.15, 0.2474166666666667, 0.14285714285714285, 0.3, 0.14285714285714285, 0.3006217616580312, 0.40272727272727277, 0.24891428571428575, 0.4366666666666667, 0.25736842105263164, 0.3333333333333333, 0.24600000000000002, 0.28516129032258064, 0.223, 0.296, 0.19466257668711656, 0.27999999999999997, 0.06857142857142857, 0.18191304347826087, 0.23238095238095238, 0.2853216374269006, 0.25, 0.2857142857142857, 0, 0.15714285714285714, 0.2082222222222222, 0.33222222222222225, 0.2985, 0.4, 0.3287596899224806, 0.4481818181818182]",0.2587122494640373
2100040,"[0.24287197231833918, 0.19549295774647885, 0.36363636363636365, 0.25984615384615384, 0.16666666666666666, 0.22275, 0.276304347826087, 0.21071428571428572, 0.1811111111111111, 0.2562962962962963, 0.1984, 0.25431472081218276, 0.2928099173553719, 0.17647058823529413, 0.2703030303030303, 0.4001612903225807, 0.1724137931034483, 0.31652173913043485, 0.1984, 0.27476190476190476, 0.22823529411764706, 0.29308300395256914, 0.25270270270270273, 0.3326, 0.27077253218884123, 0.14470588235294118, 0.28515625, 0.3333333333333333, 0.3136842105263158, 0.30431034482758623, 0.2513084112149533, 0.25, 0.2653333333333333, 0.3618181818181818, 0.24705882352941178, 0.27717791411042947, 0, 0.27571428571428575]",0.2530853063923305
2100042,"[0.2693103448275862, 0, 0.25630434782608696, 0.2637777777777778, 0.125, 0.16666666666666666, 0.2842857142857143, 0.28205128205128205, 0.278046875, 0.19598425196850394, 0.20822222222222225, 0, 0.27974358974358976, 0.27035353535353535, 0.07692307692307693, 0.2914201183431953, 0.2828266666666666, 0.2, 0.25, 0.2811949685534591, 0.2551851851851852, 0.22545454545454546, 0.22837078651685397, 0.36812500000000004, 0.17373493975903617, 0.23529411764705882, 0.26636363636363636, 0.26092105263157894, 0.2608695652173913, 0.3306944444444444, 0.23573289902280128, 0.2717241379310345, 0, 0.05263157894736842, 0.2222222222222222, 0.26510948905109494, 0.24, 0.3333333333333333, 0.2653333333333333, 0.125]",0.22195529263175703
2100044,"[0.125, 0.1, 0.2092477876106195, 0.19546052631578947, 0.3728125, 0.10888888888888888, 0.22495049504950498, 0.20363636363636364, 0.23679104477611942, 0.25, 0.28903225806451616, 0.24531645569620253, 0.25, 0.2753092783505155, 0.24777777777777782, 0.2676216216216217, 0.34207207207207213, 0.2644202898550725, 0.2759782608695653, 0.3333333333333333, 0.396]",0.24826899780561726
2100046,"[0.3333333333333333, 0.3333333333333333, 0.23375, 0.23076923076923078, 0.26346820809248556, 0.1992727272727273, 0.2, 0.21303703703703708, 0.2423155216284987, 0.26666666666666666, 0.3333333333333333, 0.17441176470588235, 0.21142857142857144, 0.1705050505050505, 0.2664516129032258, 0, 0.25709677419354837, 0.3333333333333333, 0, 0.235, 0.23809523809523808, 0.34646017699115045, 0.3333333333333333, 0.390344827586207, 0.24350877192982454, 0.2176, 0.2349090909090909, 0.2222222222222222, 0.26333333333333336, 0.3333333333333333, 0.2652985074626866, 0.5, 0.3, 0.23809523809523808, 0.16666666666666666, 0.1111111111111111, 0.24054945054945057, 0.14285714285714285, 0.34326923076923077, 0.2584967320261438, 0.3333333333333333, 0.3333333333333333]",0.2512775612493887
2100048,"[0.215, 0.2222222222222222, 0.23076923076923078, 0.2379245283018868, 0.29837209302325585, 0.21450450450450453, 0.16666666666666666, 0.3, 0.19575000000000004, 0.24, 0.306875, 0.25, 0.18342105263157893, 0.24453183520599253, 0.18513513513513516, 0.20305343511450383, 0.2909154929577465, 0.2628057553956835, 0.27645161290322584, 0.3333333333333333, 0.21739999999999998, 0.19303571428571425, 0.29457943925233654, 0.16666666666666666, 0.2333333333333333, 0.3339130434782609, 0.20371794871794874, 0.48250000000000004, 0.35571428571428576, 0.4057142857142857, 0.2730172413793104, 0, 0.3333333333333333, 0.22875, 0.23899408284023668, 0.2195, 0.36000000000000004, 0.28840000000000005, 0.16666666666666666, 0.2222222222222222, 0.09866666666666667, 0.24991228070175445, 0.28, 0.2579347826086957, 0.2734939759036145, 0.19972727272727273, 0.25, 0.26266666666666666, 0.3333333333333333, 0.3556666666666667, 0.2877083333333334, 0.28428571428571425, 0.3013684210526316, 0.3288461538461539, 0.3184, 0.6666666666666666, 0.3333333333333333, 0.2475, 0.25031250000000005, 0.34465116279069774, 0.2635294117647059, 0.125, 0.047619047619047616, 0.30434782608695654, 0.2857142857142857, 0.4444444444444444, 0.24, 0.125, 0, 0.2857142857142857, 0.3827777777777778]",0.2606170587531586
2100050,"[0.296, 0.23705521472392638, 0.2475, 0.31435897435897436, 0.2605747126436782, 0.19076923076923077, 0.19777777777777777, 0.2475, 0.3483783783783784, 0.23360824742268044, 0.21142857142857144, 0.14285714285714285, 0.14984848484848487, 0, 0.17732142857142857, 0.16358208955223882, 0.26567010309278355, 0.1863247863247863, 0.25, 0.4, 0.25539062500000004, 0.1969230769230769, 0.32722222222222225, 0.22727272727272727, 0.25, 0.35294117647058826, 0.26114942528735635, 0.25750000000000006, 0.23191176470588235, 0.2894444444444445, 0.25731884057971016, 0.19229885057471266, 0.24117073170731698, 0.2739779005524862, 0.25, 0.23394904458598728, 0.16333333333333333, 0.2, 0.2192920353982301, 0.19, 0.322125, 0.20684210526315788, 0.28500000000000003, 0.2705454545454546, 0.2505223880597015, 0.24528497409326427, 0.2727272727272727, 0.2582456140350877, 0.21495652173913046, 0.5700000000000001, 0.2951818181818182, 0.22833333333333333, 0, 0.5]",0.2465077004404885
2100052,"[0.3077142857142857, 0.16666666666666666, 0.2253846153846154, 0.3046153846153846, 0, 0.16666666666666666, 0.5, 0.19466666666666665, 0.22653846153846152, 0.23153846153846155, 0.37655172413793103, 0.28007633587786257, 0.25412162162162166, 0.1984, 0.2384, 0.2, 0.2, 0.26919075144508675, 0.6666666666666666, 0.20909090909090908, 0.18, 0.2, 0.5, 0.285, 0.2222222222222222, 0, 0.2488888888888889, 0.28160621761658033, 0.49214285714285716, 0.27091324200913247, 0.3, 0.2107042253521127, 0.278203125, 0.25368421052631573, 0.2614041095890411, 0.3022784810126582, 0.14285714285714285, 0.1, 0.22646153846153846, 0.29352272727272727, 0.24256410256410257, 0.17600000000000002, 0.6666666666666666, 0.248, 0.21052631578947367, 0.28884210526315784, 0.26563025210084035, 0.2784615384615385, 0.584, 0.27214285714285713, 0.3333333333333333, 0.48466666666666663, 0.2578521126760563, 0.19946666666666668, 0.30632867132867125, 0.28052941176470586, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.2, 0.6, 0.22950000000000004, 0.2979389312977099, 0.45615384615384613, 0.32431034482758625, 0.31576271186440674, 0.3333333333333333]",0.2853460906490168
